"PERSON_ID","FULLNAME","DOB","CURRENT_HEIGHT","CURRENT_WEIGHT","SEASON_ID","SQUAD_NAME","POSITION_NAME","JUMPER_NO","CAREER_MATCHES_PRE_2018"
294685,"Zac Williams","1994-09-20",185,84,2019,"GWS Giants","Gen Def",29,76
240302,"Grant Birchall","1988-01-28",192,93,2019,"Hawthorn","Gen Def",14,245
295156,"Kaiden Brand","1994-04-08",198,97,2019,"Hawthorn","Key Def",30,28
280744,"Luke Breust","1990-11-11",184,84,2019,"Hawthorn","Gen Fwd",22,161
210012,"Shaun Burgoyne","1982-10-21",186,90,2019,"Hawthorn","Gen Def",9,341
291327,"Jonathon Ceglar","1991-02-14",204,103,2019,"Hawthorn","Ruck",18,50
1000959,"James Cousins","1998-03-19",185,85,2019,"Hawthorn","Mid",46,3
260288,"James Frawley","1988-09-20",193,95,2019,"Hawthorn","Key Def",12,187
1003547,"Conor Glass","1997-09-28",189,86,2019,"Hawthorn","Gen Def",13,6
1006128,"Will Golds","2000-05-06",181,75,2019,"Hawthorn","Mid",45,0
1006159,"Damon Greaves","2000-04-25",186,82,2019,"Hawthorn","Gen Def",44,0
291351,"Jack Gunston","1991-10-16",193,87,2019,"Hawthorn","Key Fwd",19,149
1001043,"Oliver Hanrahan","1998-08-27",181,78,2019,"Hawthorn","Gen Fwd",41,0
993794,"Blake Hardwick","1997-02-05",181,80,2019,"Hawthorn","Gen Def",15,20
291201,"Ricky Henderson","1988-09-11",188,89,2019,"Hawthorn","Wing",31,108
992462,"Daniel Howe","1995-12-04",191,89,2019,"Hawthorn","Mid",17,33
296254,"Jarman Impey","1995-07-09",178,82,2019,"Hawthorn","Gen Def",4,75
998390,"Changkuoth Jiath","1999-06-13",185,80,2019,"Hawthorn","Gen Def",29,0
1004991,"Harry Jones","1999-03-15",185,83,2019,"Hawthorn","Mid",40,0
1006030,"Jacob Koschitzke","2000-07-11",196,95,2019,"Hawthorn","Key Def",34,0
290683,"Will Langford","1992-07-03",187,86,2019,"Hawthorn","Gen Fwd",,66
1000887,"Mitch Lewis","1998-10-14",198,98,2019,"Hawthorn","Key Fwd",8,0
261323,"Ben McEvoy","1989-07-11",200,102,2019,"Hawthorn","Ruck",7,168
992018,"Teia Miles","1996-11-02",180,75,2019,"Hawthorn","Gen Def",42,4
296452,"Darren Minchington","1993-12-09",179,80,2019,"Hawthorn","Gen Fwd",38,28
291334,"David Mirra","1991-03-20",186,89,2019,"Hawthorn","Gen Def",32,0
291856,"Tom Mitchell","1993-05-31",182,84,2019,"Hawthorn","Mid",3,87
261189,"Tim Mohr","1988-10-19",196,104,2019,"Hawthorn","Key Def",39,46
1006314,"Dylan Moore","1999-08-04",176,76,2019,"Hawthorn","Gen Fwd",36,0
1000963,"Harry Morrison","1998-11-12",180,81,2019,"Hawthorn","Wing",1,1
1007124,"Conor Nash","1998-07-28",197,93,2019,"Hawthorn","Key Fwd",11,0
296041,"Tim O'Brien","1994-03-28",193,92,2019,"Hawthorn","Key Def",23,34
294613,"Jaeger O'Meara","1994-02-23",183,84,2019,"Hawthorn","Mid",10,50
298290,"Marc Pittonet","1996-06-03",202,103,2019,"Hawthorn","Ruck",27,3
260710,"Paul Puopolo","1987-12-02",173,78,2019,"Hawthorn","Gen Fwd",28,148
1001024,"Ned Reeves","1998-10-31",208,102,2019,"Hawthorn","Ruck",43,0
1004919,"Jackson Ross","1999-06-22",193,81,2019,"Hawthorn","Key Fwd",37,0
240357,"Jarryd Roughead","1987-01-23",193,98,2019,"Hawthorn","Key Fwd",2,253
281301,"Ryan Schoenmakers","1990-11-08",195,94,2019,"Hawthorn","Key Fwd",25,112
998114,"Jack Scrimshaw","1998-09-04",193,90,2019,"Hawthorn","Gen Def",35,4
280969,"Tom Scully","1991-05-15",181,80,2019,"Hawthorn","Wing",21,151
280737,"Liam Shiels","1991-04-29",183,85,2019,"Hawthorn","Mid",26,163
297566,"James Sicily","1995-01-06",186,87,2019,"Hawthorn","Key Def",6,44
294877,"Isaac Smith","1988-12-30",188,83,2019,"Hawthorn","Wing",16,157
280471,"Ben Stratton","1989-03-01",189,88,2019,"Hawthorn","Gen Def",24,146
1002590,"Mathew Walker","2000-02-14",188,85,2019,"Hawthorn","Gen Fwd",33,0
291962,"Chad Wingard","1993-07-29",183,83,2019,"Hawthorn","Mid-Fwd",20,126
1002222,"James Worpel","1999-01-24",185,87,2019,"Hawthorn","Mid",5,0
1008855,"Oskar Baker","1998-05-25",184,84,2019,"Melbourne","Wing",33,0
1008139,"Toby Bedford","2000-05-27",178,70,2019,"Melbourne","Gen Fwd",12,0
1014081,"Austin Bradtke","2000-05-27",204,91,2019,"Melbourne","Ruck",46,0
298279,"Angus Brayshaw","1996-01-09",187,87,2019,"Melbourne","Mid",10,36
1005330,"Kade Chandler","2000-01-13",174,77,2019,"Melbourne","Gen Fwd",37,0
1006106,"Kyle Dunkley","2000-06-20",185,80,2019,"Melbourne","Mid-Fwd",48,0
1001438,"Bayley Fritsch","1996-12-06",188,82,2019,"Melbourne","Gen Def",31,0
293738,"Sam Frost","1993-08-28",194,93,2019,"Melbourne","Key Def",17,56
270653,"Jeff Garlett","1989-08-03",180,73,2019,"Melbourne","Gen Fwd",36,167
290528,"Max Gawn","1991-12-30",208,107,2019,"Melbourne","Ruck",11,74
1001449,"Mitch Hannan","1994-03-09",189,86,2019,"Melbourne","Gen Fwd",19,20
297899,"James Harmes","1995-10-05",185,82,2019,"Melbourne","Mid",4,44
290160,"Michael Hibberd","1990-01-03",186,90,2019,"Melbourne","Gen Def",14,102
996692,"Marty Hore","1996-03-05",190,84,2019,"Melbourne","Gen Def",34,0
994385,"Jayden Hunt","1995-04-03",187,82,2019,"Melbourne","Gen Fwd",29,41
281280,"Neville Jetta","1990-02-12",180,83,2019,"Melbourne","Gen Def",39,116
250222,"Nathan Jones","1988-01-20",180,85,2019,"Melbourne","Gen Def",2,239
1013409,"James Jordon","2000-12-20",186,80,2019,"Melbourne","Mid",23,0
992465,"Declan Keilty","1995-05-08",194,94,2019,"Melbourne","Key Fwd",45,0
296343,"Jay Kennedy Harris","1995-03-21",173,75,2019,"Melbourne","Wing",24,28
296209,"Kade Kolodjashnij","1995-08-09",190,86,2019,"Melbourne","Wing",16,70
298281,"Jake Lever","1996-03-05",195,91,2019,"Melbourne","Key Def",8,56
250089,"Jordan Lewis","1986-04-24",186,86,2019,"Melbourne","Mid-Fwd",6,283
298390,"Jay Lockhart","1996-02-03",177,75,2019,"Melbourne","Gen Fwd",41,0
281085,"Steven May","1992-01-10",193,100,2019,"Melbourne","Key Def",1,106
1007125,"Corey Maynard","1991-10-07",185,89,2019,"Melbourne","Mid",20,1
992472,"Oscar McDonald","1996-03-18",196,100,2019,"Melbourne","Key Def",28,37
291533,"Tom McDonald","1992-09-18",194,99,2019,"Melbourne","Key Fwd",25,126
280824,"Jake Melksham","1991-08-29",186,83,2019,"Melbourne","Gen Fwd",18,133
296420,"Alex Neal-Bullen","1996-01-09",182,80,2019,"Melbourne","Gen Fwd",30,34
1004695,"Aaron Nietschke","2000-05-26",184,82,2019,"Melbourne","Mid",27,0
996701,"Clayton Oliver","1997-07-22",187,85,2019,"Melbourne","Mid",13,35
298210,"Christian Petracca","1996-01-04",186,96,2019,"Melbourne","Gen Fwd",5,39
1008893,"Harrison Petty","1999-11-12",197,89,2019,"Melbourne","Key Fwd",35,0
992644,"Braydon Preuss","1995-06-16",206,114,2019,"Melbourne","Ruck",21,8
296359,"Christian Salem","1995-07-15",183,81,2019,"Melbourne","Gen Def",3,46
1003546,"Joel Smith","1996-02-25",191,87,2019,"Melbourne","Gen Def",44,3
294823,"Tim Smith","1991-02-20",192,93,2019,"Melbourne","Key Fwd",38,2
1002282,"Charlie Spargo","1999-11-25",173,71,2019,"Melbourne","Gen Fwd",9,0
999391,"Tom Sparrow","2000-05-31",183,85,2019,"Melbourne","Gen Fwd",32,0
297139,"Billy Stretch","1996-09-08",180,77,2019,"Melbourne","Wing",15,36
297990,"Aaron vandenBerg","1992-03-03",188,93,2019,"Melbourne","Mid-Fwd",22,28
291902,"Jack Viney","1994-04-13",178,84,2019,"Melbourne","Mid",7,88
993940,"Corey Wagner","1997-03-23",181,75,2019,"Melbourne","Mid-Fwd",40,8
294675,"Josh Wagner","1994-06-24",189,84,2019,"Melbourne","Gen Def",42,23
1014082,"Guy Walker","1995-09-12",184,76,2019,"Melbourne","Gen Def",43,0
993806,"Sam Weideman","1997-06-26",195,97,2019,"Melbourne","Key Fwd",26,10
298271,"Paul Ahern","1996-08-01",183,85,2019,"North Melbourne","Gen Def",15,0
291861,"Jed Anderson","1994-02-02",179,81,2019,"North Melbourne","Mid",3,25
290787,"Shaun Atley","1992-09-13",189,87,2019,"North Melbourne","Gen Def",18,154
291867,"Ben Brown","1992-11-20",200,101,2019,"North Melbourne","Key Fwd",50,77
290246,"Tom Campbell","1991-11-02",201,105,2019,"North Melbourne","Ruck",42,42
1006138,"Joel Crocker","2000-04-14",188,76,2019,"North Melbourne","Gen Def",36,0
280921,"Ben Cunnington","1991-06-30",185,88,2019,"North Melbourne","Mid",10,165
1002267,"Luke Davies-Uniacke","1999-06-08",188,85,2019,"North Melbourne","Mid-Fwd",9,0
290199,"Majak Daw","1991-03-11",195,97,2019,"North Melbourne","Key Def",1,32
296035,"Trent Dumont","1995-06-30",186,86,2019,"North Melbourne","Wing",14,39
297767,"Sam Durdin","1996-06-06",198,99,2019,"North Melbourne","Key Def",24,8
296078,"Taylor Garner","1994-01-08",187,87,2019,"North Melbourne","Gen Fwd",6,34
271129,"Todd Goldstein","1988-07-01",201,103,2019,"North Melbourne","Ruck",22,190
296735,"Aaron Hall","1990-11-09",185,85,2019,"North Melbourne","Wing",43,97
998327,"Kyron Hayden","1999-06-07",186,86,2019,"North Melbourne","Mid",37,0
260227,"Shaun Higgins","1988-03-04",184,89,2019,"North Melbourne","Mid",4,183
1001351,"Lachlan Hosie","1997-02-25",179,79,2019,"North Melbourne","Gen Fwd",46,0
294556,"Nathan Hrovat","1994-06-07",175,78,2019,"North Melbourne","Gen Fwd",8,52
290802,"Ben Jacobs","1992-01-09",185,85,2019,"North Melbourne","Mid",5,77
1001017,"Nick Larkey","1998-06-06",198,95,2019,"North Melbourne","Key Fwd",20,2
290194,"Jamie Macmillan","1991-09-23",188,87,2019,"North Melbourne","Gen Def",34,117
296355,"Luke McDonald","1995-02-09",189,86,2019,"North Melbourne","Gen Def",11,74
1002143,"Ben McKay","1997-12-24",201,95,2019,"North Melbourne","Key Def",23,1
1008261,"Tom McKenzie","2000-06-23",183,71,2019,"North Melbourne","Mid",39,0
1000905,"Tom Murphy","1998-01-19",189,84,2019,"North Melbourne","Gen Def",40,0
1014044,"Red Og Murphy","2000-10-18",185,80,2019,"North Melbourne","Gen Fwd",45,0
290156,"Jasper Pittard","1991-04-01",186,84,2019,"North Melbourne","Gen Def",17,115
290738,"Jared Polec","1992-10-12",187,84,2019,"North Melbourne","Wing",13,84
1006058,"Bailey Scott","2000-07-09",186,73,2019,"North Melbourne","Mid-Fwd",30,0
993998,"Jy Simpkin","1998-03-05",182,77,2019,"North Melbourne","Mid-Fwd",12,13
270325,"Robbie Tarrant","1989-04-25",196,96,2019,"North Melbourne","Key Def",25,105
1006137,"Curtis Taylor","2000-04-06",187,78,2019,"North Melbourne","Gen Fwd",31,0
1005729,"Tarryn Thomas","2000-03-25",189,76,2019,"North Melbourne","Gen Fwd",26,0
281395,"Scott D. Thompson","1986-05-09",193,96,2019,"North Melbourne","Key Def",16,200
992499,"Kayne Turner","1995-12-31",180,75,2019,"North Melbourne","Gen Fwd",28,36
291784,"Dom Tyson","1993-06-08",186,85,2019,"North Melbourne","Mid",21,90
298287,"Ed Vickers-Willis","1996-03-28",190,86,2019,"North Melbourne","Gen Def",33,7
1005084,"Will Walker","1999-03-30",186,78,2019,"North Melbourne","Gen Fwd",27,0
998266,"Declan Watson","1998-09-17",191,87,2019,"North Melbourne","Key Def",35,0
992076,"Tom Wilkinson","1996-03-07",181,82,2019,"North Melbourne","Gen Fwd",41,0
295256,"Marley Williams","1993-07-22",181,81,2019,"North Melbourne","Gen Def",2,81
295340,"Mason Wood","1993-09-13",192,87,2019,"North Melbourne","Gen Fwd",32,26
280864,"Sam Wright","1990-07-15",188,86,2019,"North Melbourne","Gen Def",19,116
1004965,"Tristan Xerri","1999-03-15",201,99,2019,"North Melbourne","Ruck",38,0
280944,"Jack Ziebell","1991-02-28",188,89,2019,"North Melbourne","Mid-Fwd",7,166
998484,"Cameron Zurhaar","1998-05-22",189,91,2019,"North Melbourne","Gen Fwd",44,4
297354,"Karl Amon","1995-08-19",181,71,2019,"Port Adelaide","Wing",15,36
998126,"Joe Atley","1998-08-04",186,84,2019,"Port Adelaide","Mid",30,3
250365,"Travis Boak","1988-08-01",183,85,2019,"Port Adelaide","Mid",10,221
994599,"Riley Bonner","1997-03-07",190,85,2019,"Port Adelaide","Gen Def",26,4
271078,"Matthew Broadbent","1990-08-01",189,89,2019,"Port Adelaide","Gen Def",5,161
992128,"Ryan Burton","1997-01-31",191,90,2019,"Port Adelaide","Gen Def",3,24
1006121,"Zak Butters","2000-09-08",181,74,2019,"Port Adelaide","Gen Fwd",18,0
991930,"Darcy Byrne-Jones","1995-09-20",181,76,2019,"Port Adelaide","Gen Def",33,43
294504,"Tom Clurey","1994-03-23",193,88,2019,"Port Adelaide","Key Def",17,41
1002355,"Tobin Cox","1999-07-15",181,73,2019,"Port Adelaide","Gen Fwd",47,0
280711,"Charlie Dixon","1990-09-23",200,105,2019,"Port Adelaide","Key Fwd",22,106
1000972,"Willem Drew","1998-10-01",188,78,2019,"Port Adelaide","Mid",28,0
1006096,"Xavier Duursma","2000-07-07",186,73,2019,"Port Adelaide","Wing",21,0
261911,"Brad Ebert","1990-04-02",189,90,2019,"Port Adelaide","Gen Fwd",7,213
1002253,"Kane Farrell","1999-03-17",182,74,2019,"Port Adelaide","Gen Fwd",24,0
991773,"Billy Frampton","1996-11-20",202,97,2019,"Port Adelaide","Key Fwd",14,0
999320,"Martin Frederick","2000-05-17",178,75,2019,"Port Adelaide","Gen Def",45,0
998321,"Joel Garner","1999-05-21",184,83,2019,"Port Adelaide","Gen Def",27,0
261396,"Robbie Gray","1988-03-30",183,84,2019,"Port Adelaide","Mid-Fwd",9,178
290722,"Sam Gray","1992-02-01",175,78,2019,"Port Adelaide","Gen Fwd",46,57
1004829,"Riley Grundy","2000-07-28",194,84,2019,"Port Adelaide","Key Def",41,0
261892,"Hamish Hartlett","1990-08-14",185,83,2019,"Port Adelaide","Gen Def",8,148
1002248,"Sam Hayes","1999-06-09",203,93,2019,"Port Adelaide","Ruck",25,0
992258,"Cameron Hewett","1997-02-26",188,77,2019,"Port Adelaide","Gen Def",44,0
994295,"Dan Houston","1997-05-12",186,83,2019,"Port Adelaide","Gen Def",43,17
993480,"Dougal Howard","1996-03-25",199,95,2019,"Port Adelaide","Key Def",32,10
298430,"Aidyn Johnson","1997-10-31",185,81,2019,"Port Adelaide","Gen Fwd",31,5
292145,"Tom Jonas","1991-01-09",188,89,2019,"Port Adelaide","Key Def",42,103
997142,"Peter Ladhams","1998-01-14",202,95,2019,"Port Adelaide","Ruck",38,0
293987,"Jarrod Lienert","1994-08-05",195,88,2019,"Port Adelaide","Gen Def",40,0
290746,"Scott Lycett","1992-09-26",203,98,2019,"Port Adelaide","Ruck",29,50
1004998,"Todd Marshall","1998-10-08",198,88,2019,"Port Adelaide","Key Fwd",13,3
293603,"Sam Mayes","1994-05-20",187,84,2019,"Port Adelaide","Mid",34,95
290527,"Trent McKenzie","1992-04-03",191,83,2019,"Port Adelaide","Gen Def",12,106
280990,"Steven Motlop","1991-03-12",183,76,2019,"Port Adelaide","Gen Fwd",6,135
1002392,"Jake Patmore","1999-01-29",181,76,2019,"Port Adelaide","Mid-Fwd",37,0
993979,"Sam Powell-Pepper","1998-01-08",187,91,2019,"Port Adelaide","Mid-Fwd",2,22
1004716,"Kai Pudney","2000-01-09",186,78,2019,"Port Adelaide","Mid",48,0
270919,"Tom Rockliff","1990-02-22",185,85,2019,"Port Adelaide","Mid",11,154
1001299,"Connor Rozee","2000-01-22",185,80,2019,"Port Adelaide","Gen Fwd",20,0
250267,"Paddy Ryder","1988-03-14",197,94,2019,"Port Adelaide","Ruck",4,210
290733,"Cam Sutcliffe","1992-05-23",186,87,2019,"Port Adelaide","Gen Fwd",50,100
280608,"Jack Trengove","1991-09-02",185,82,2019,"Port Adelaide","Mid",19,86
280972,"Jack Watts","1991-03-26",196,88,2019,"Port Adelaide","Key Def",23,153
260750,"Justin Westhoff","1986-10-01",199,96,2019,"Port Adelaide","Key Fwd",39,226
294318,"Ollie Wines","1994-10-07",187,89,2019,"Port Adelaide","Mid",16,107
999346,"Boyd Woodcock","2000-03-05",174,72,2019,"Port Adelaide","Gen Fwd",36,0
992786,"Jake Aarts","1994-12-08",177,76,2019,"Richmond","Gen Fwd",39,0
290198,"David Astbury","1991-02-26",195,96,2019,"Richmond","Key Def",12,85
1000223,"Liam Baker","1998-01-27",173,72,2019,"Richmond","Gen Def",48,0
1002245,"Noah Balta","1999-10-23",194,100,2019,"Richmond","Ruck",38,0
993993,"Shai Bolton","1998-12-08",175,77,2019,"Richmond","Gen Fwd",29,6
295203,"Nathan Broad","1993-04-15",192,89,2019,"Richmond","Gen Def",35,12
992374,"Dan Butler","1996-06-03",182,81,2019,"Richmond","Gen Fwd",7,23
290623,"Josh Caddy","1992-09-28",186,87,2019,"Richmond","Mid-Fwd",22,117
991933,"Jason Castagna","1996-07-12",181,82,2019,"Richmond","Gen Fwd",11,30
994077,"Mabior Chol","1997-01-29",200,94,2019,"Richmond","Ruck",41,1
1000061,"Callum Coleman-Jones","1999-06-13",200,102,2019,"Richmond","Ruck",40,0
1008297,"Riley Collier-Dawkins","2000-02-03",191,90,2019,"Richmond","Mid",26,0
270896,"Trent Cotchin","1990-04-07",185,86,2019,"Richmond","Mid",9,198
260930,"Shane Edwards","1988-10-25",182,80,2019,"Richmond","Gen Def",10,207
1006276,"Derek Eggmolesse-Smith","1998-05-04",180,80,2019,"Richmond","Gen Def",43,0
293713,"Brandon Ellis","1993-08-03",181,83,2019,"Richmond","Wing",5,135
1006536,"Luke English","2000-08-20",182,80,2019,"Richmond","Mid-Fwd",32,0
998218,"Ryan Garthwaite","1998-06-30",192,91,2019,"Richmond","Key Def",42,0
990827,"Jack Graham","1998-02-25",181,82,2019,"Richmond","Mid",34,5
250298,"Shaun Grigg","1988-04-19",190,85,2019,"Richmond","Wing",6,192
280819,"Dylan Grimes","1991-07-16",193,90,2019,"Richmond","Key Def",2,104
1002227,"Jack Higgins","1999-03-19",177,78,2019,"Richmond","Gen Fwd",13,0
250312,"Bachar Houli","1988-05-12",180,83,2019,"Richmond","Gen Def",14,170
290032,"Kane Lambert","1991-11-26",178,77,2019,"Richmond","Gen Fwd",23,52
293813,"Tom J. Lynch","1992-10-31",199,98,2019,"Richmond","Key Fwd",19,121
298358,"Oleg Markov","1996-05-08",188,85,2019,"Richmond","Wing",31,15
290847,"Dustin Martin","1991-06-26",187,91,2019,"Richmond","Mid-Fwd",4,178
294592,"Kamdyn McIntosh","1994-04-03",191,93,2019,"Richmond","Wing",33,53
992015,"Connor Menadue","1996-09-19",187,79,2019,"Richmond","Gen Def",37,28
1002403,"Ben Miller","1999-08-31",195,95,2019,"Richmond","Key Def",46,0
998569,"Callum Moore","1996-09-03",193,92,2019,"Richmond","Key Fwd",36,2
1002231,"Patrick Naish","1999-01-15",182,77,2019,"Richmond","Wing",45,0
298174,"Toby Nankervis","1994-08-12",199,102,2019,"Richmond","Ruck",25,36
993771,"Marlion Pickett","1992-01-06",184,84,2019,"Richmond","Mid",50,0
290627,"Dion Prestia","1992-10-12",175,82,2019,"Richmond","Mid",3,117
261362,"Alex Rance","1989-10-09",194,96,2019,"Richmond","Key Def",18,175
250395,"Jack Riewoldt","1988-10-31",193,92,2019,"Richmond","Key Fwd",8,225
1000981,"Daniel Rioli","1997-04-16",179,76,2019,"Richmond","Gen Fwd",17,43
1006133,"Jack Ross","2000-09-03",187,85,2019,"Richmond","Mid",27,0
992049,"Jayden Short","1996-01-24",178,76,2019,"Richmond","Gen Def",15,32
998529,"Ivan Soldo","1996-04-14",204,106,2019,"Richmond","Ruck",47,7
1002583,"Sydney Stack","2000-04-28",179,72,2019,"Richmond","Gen Def",44,0
291891,"Jacob Townsend","1993-06-20",187,84,2019,"Richmond","Gen Fwd",21,37
1006208,"Fraser Turner","2000-12-26",186,81,2019,"Richmond","Mid",28,0
294674,"Nick Vlastuin","1994-04-19",187,88,2019,"Richmond","Gen Def",1,96
281024,"Maverick Weller","1992-02-13",182,87,2019,"Richmond","Gen Fwd",16,108
296294,"Blake Acres","1995-10-07",189,91,2019,"St Kilda","Mid-Fwd",8,44
1013976,"Sam Alabakis","1997-05-02",211,101,2019,"St Kilda","Ruck",45,0
250340,"David Armitage","1988-06-16",185,88,2019,"St Kilda","Gen Def",20,152
298091,"Logan Austin","1995-07-08",196,87,2019,"St Kilda","Key Def",24,13
998134,"Josh Battle","1998-09-01",193,92,2019,"St Kilda","Key Def",26,1
296351,"Jack Billings","1995-08-18",184,83,2019,"St Kilda","Wing",15,64
260310,"Nathan Brown","1988-12-17",196,100,2019,"St Kilda","Key Def",22,152
291492,"Josh Bruce","1992-06-08",197,103,2019,"St Kilda","Key Fwd",27,88
1002922,"Jack Bytel","2000-03-14",189,82,2019,"St Kilda","Mid",23,0
290641,"Jake Carlisle","1991-10-01",200,103,2019,"St Kilda","Key Def",2,107
1002264,"Hunter Clark","1999-03-26",187,82,2019,"St Kilda","Gen Def",11,0
1002266,"Oscar Clavarino","1999-05-22",197,93,2019,"St Kilda","Key Def",38,0
1005717,"Nick Coffield","1999-10-23",191,87,2019,"St Kilda","Gen Def",1,0
294429,"Luke Dunstan","1995-01-29",185,85,2019,"St Kilda","Mid",7,69
260113,"Jarryn Geary","1988-06-23",183,83,2019,"St Kilda","Gen Def",14,163
298421,"Jade Gresham","1997-08-24",179,81,2019,"St Kilda","Mid-Fwd",4,40
290117,"Dan Hannebery","1991-02-24",181,82,2019,"St Kilda","Mid",10,193
297452,"Nick Hind","1994-08-19",180,75,2019,"St Kilda","Gen Fwd",40,0
1003520,"Darragh Joyce","1997-04-23",195,95,2019,"St Kilda","Key Def",39,0
294570,"Dean Kent","1994-02-24",180,87,2019,"St Kilda","Gen Fwd",25,58
1006143,"Max King","2000-07-07",202,93,2019,"St Kilda","Key Fwd",12,0
1004989,"Doulton Langlands","1999-07-29",187,83,2019,"St Kilda","Wing",46,0
993917,"Ben Long","1997-08-21",184,82,2019,"St Kilda","Gen Fwd",21,4
291828,"Billy Longer","1993-05-12",203,101,2019,"St Kilda","Ruck",18,60
992000,"Jack Lonie","1996-08-13",175,74,2019,"St Kilda","Gen Fwd",13,39
990548,"Jonathon Marsh","1995-10-17",194,98,2019,"St Kilda","Key Def",43,15
992468,"Rowan Marshall","1995-11-24",201,106,2019,"St Kilda","Ruck",19,1
1004360,"Jack Mayo","1999-07-22",192,87,2019,"St Kilda","Key Fwd",48,0
298312,"Paddy McCartin","1996-04-19",195,97,2019,"St Kilda","Key Fwd",32,22
298265,"Daniel McKenzie","1996-05-17",185,83,2019,"St Kilda","Gen Def",36,21
294596,"Tim Membrey","1994-05-26",190,91,2019,"St Kilda","Key Fwd",28,50
291773,"Jack Newnes","1993-02-24",185,83,2019,"St Kilda","Wing",16,113
1000267,"Matthew Parker","1996-01-25",190,80,2019,"St Kilda","Gen Fwd",34,0
1004985,"Ben Paton","1998-10-19",187,82,2019,"St Kilda","Gen Def",33,0
1002213,"Ed Phillips","1998-03-29",187,82,2019,"St Kilda","Wing",30,0
294621,"Lewis Pierce","1994-11-16",203,103,2019,"St Kilda","Ruck",42,1
996716,"Bailey Rice","1997-02-10",186,88,2019,"St Kilda","Gen Fwd",37,0
280933,"Dylan Roberton","1991-06-21",194,92,2019,"St Kilda","Gen Def",17,124
293846,"Sebastian Ross","1993-05-07",188,88,2019,"St Kilda","Mid",6,81
260278,"Sam Rowe","1987-11-19",199,98,2019,"St Kilda","Key Fwd",47,82
280858,"Shane Savage","1991-01-05",187,82,2019,"St Kilda","Gen Def",5,123
994389,"Jack Sinclair","1995-02-12",181,81,2019,"St Kilda","Mid-Fwd",35,44
296205,"Jack Steele","1995-12-13",187,90,2019,"St Kilda","Mid",9,37
270912,"Jack Steven","1990-03-28",180,85,2019,"St Kilda","Mid-Fwd",3,154
290757,"Jimmy Webster","1993-06-28",188,83,2019,"St Kilda","Gen Def",29,68
993821,"Brandon White","1997-01-13",189,84,2019,"St Kilda","Gen Fwd",31,4
296422,"Callum Wilkie","1996-03-10",191,86,2019,"St Kilda","Key Def",44,0
295015,"Robert Young","1995-03-02",178,76,2019,"St Kilda","Gen Fwd",41,0
294469,"Aliir Aliir","1994-09-05",194,99,2019,"Sydney Swans","Key Def",36,16
1008091,"Joel Amartey","1999-09-02",197,96,2019,"Sydney Swans","Ruck",46,0
1002291,"James Bell","1999-02-10",183,82,2019,"Sydney Swans","Mid-Fwd",32,0
1006028,"Nick Blakey","2000-02-27",195,84,2019,"Sydney Swans","Key Fwd",22,0
990291,"Darcy Cameron","1995-07-18",204,101,2019,"Sydney Swans","Ruck",17,0
996442,"Ryan Clarke","1997-06-17",186,85,2019,"Sydney Swans","Wing",4,21
291978,"Harry Cunningham","1993-12-06",181,78,2019,"Sydney Swans","Gen Def",7,81
992242,"Jordan Dawson","1997-04-09",191,85,2019,"Sydney Swans","Gen Def",34,1
998103,"Oliver Florent","1998-07-22",184,80,2019,"Sydney Swans","Wing",13,9
1011791,"Zac Foot","2000-12-24",181,77,2019,"Sydney Swans","Mid-Fwd",16,0
291848,"Robbie Fox","1993-04-16",185,85,2019,"Sydney Swans","Gen Def",42,3
240399,"Lance Franklin","1987-01-30",199,105,2019,"Sydney Swans","Key Fwd",23,271
240072,"Heath Grundy","1986-06-02",192,103,2019,"Sydney Swans","Key Def",39,237
997100,"Will Hayward","1998-10-26",186,86,2019,"Sydney Swans","Gen Fwd",9,17
298539,"Isaac Heeney","1996-05-05",185,83,2019,"Sydney Swans","Mid-Fwd",5,58
294036,"George Hewett","1995-12-29",187,85,2019,"Sydney Swans","Mid",29,48
1008163,"Cody Hirst","2000-01-19",180,72,2019,"Sydney Swans","Mid-Fwd",49,0
240226,"Kieren Jack","1987-06-28",178,82,2019,"Sydney Swans","Gen Fwd",15,229
991988,"Zak Jones","1995-03-15",181,83,2019,"Sydney Swans","Wing",10,54
260382,"Josh P. Kennedy","1988-06-20",188,95,2019,"Sydney Swans","Mid",12,204
1012101,"Michael Knoll","1993-02-27",202,103,2019,"Sydney Swans","Ruck",48,0
1004949,"Matthew Ling","1999-04-21",184,80,2019,"Sydney Swans","Gen Def",19,0
295342,"Jake Lloyd","1993-09-20",180,79,2019,"Sydney Swans","Gen Def",44,92
998662,"Jack Maibaum","1998-03-27",193,91,2019,"Sydney Swans","Key Def",21,0
1008198,"Tom McCartin","1999-12-30",193,90,2019,"Sydney Swans","Key Fwd",30,0
1011936,"Justin McInerney","2000-08-18",188,79,2019,"Sydney Swans","Mid-Fwd",27,0
1003203,"Hayden McLean","1999-01-20",197,95,2019,"Sydney Swans","Ruck",41,0
230253,"Jarrad McVeigh","1985-04-07",184,81,2019,"Sydney Swans","Gen Def",3,300
996743,"Lewis Melican","1996-11-04",194,97,2019,"Sydney Swans","Key Def",43,17
291307,"Daniel Menzel","1991-09-13",188,89,2019,"Sydney Swans","Gen Fwd",2,60
993905,"Callum Mills","1997-04-02",187,83,2019,"Sydney Swans","Gen Def",14,46
